ilan_id,id,Aciklama_Yetenek_Eslesme_Sayisi,Aciklama_Yetenek_Eslesen_Kelimeler,Aciklama_Dil_Eslesme_Sayisi,Aciklama_Dil_Eslesen_Kelimeler,Konum_Eslesme_Sayisi,Konum_Eslesen_Kelimeler,Egitim_Eslesme_Sayisi,Egitim_Eslesen_Kelimeler,Deneyim_Eslesme
261,6,0,,0,,0,,0,,1
261,7,0,,0,,0,,0,,1
261,12,0,,0,,0,,0,,1
261,13,0,,0,,0,,0,,1
261,14,0,,0,,0,,0,,1
261,15,0,,0,,0,,0,,1
261,16,0,,0,,0,,0,,1
261,8,0,,0,,0,,0,,1
261,11,0,,0,,0,,0,,1
261,12,0,,0,,0,,0,,0
262,1,0,,0,,0,,0,,1
262,2,1,iş,0,,0,,0,,1
262,3,0,,0,,0,,0,,0
262,4,1,bilgisayar,0,,0,,0,,1
262,5,0,,0,,0,,0,,0
262,6,0,,0,,0,,0,,1
262,7,0,,0,,0,,0,,1
262,12,0,,0,,0,,0,,1
262,13,0,,0,,0,,0,,1
262,14,0,,0,,0,,0,,1
262,15,0,,0,,0,,0,,0
262,16,0,,0,,0,,0,,1
262,8,0,,0,,0,,0,,1
262,11,0,,0,,0,,0,,1
262,12,0,,0,,0,,0,,0
263,1,0,,0,,0,,0,,0
263,2,1,iş,0,,0,,0,,0
263,3,2,"office, ms",0,,0,,1,lise,0
263,4,2,"çözme, problem",0,,0,,0,,1
263,5,0,,0,,0,,0,,0
263,6,0,,0,,0,,0,,0
263,7,0,,0,,0,,0,,0
263,12,0,,0,,0,,0,,0
263,13,0,,0,,0,,0,,0
263,14,1,erp,0,,0,,0,,0
263,15,0,,0,,0,,0,,1
263,16,1,erp,0,,0,,0,,1
263,8,0,,0,,0,,0,,0
263,11,0,,0,,0,,0,,1
263,12,0,,0,,0,,0,,0
264,1,0,,1,i̇ngilizce,1,i̇stanbul,0,,1
264,2,0,,1,i̇ngilizce,1,i̇stanbul,0,,1
264,3,1,office,1,i̇ngilizce,1,i̇stanbul,1,lise,1
264,4,0,,1,i̇ngilizce,1,i̇stanbul,0,,1
264,5,0,,1,i̇ngilizce,0,,0,,1
264,6,0,,0,,0,,0,,1
264,7,0,,0,,0,,0,,1
264,12,0,,0,,0,,0,,1
264,13,0,,0,,1,i̇stanbul,0,,1
264,14,0,,0,,1,i̇stanbul,0,,1
264,15,0,,0,,1,i̇stanbul,0,,1
264,16,0,,0,,1,i̇stanbul,0,,1
264,8,0,,0,,0,,0,,1
264,11,0,,1,i̇ngilizce,0,,0,,1
264,12,0,,1,i̇ngilizce,1,i̇stanbul,0,,1
265,1,0,,0,,0,,0,,1
265,2,1,iş,0,,0,,0,,1
265,3,1,office,0,,0,,0,,1
265,4,1,bilgisayar,0,,0,,0,,1
265,5,0,,0,,0,,0,,1
265,6,0,,0,,0,,0,,1
265,7,0,,0,,0,,0,,1
265,12,0,,0,,0,,0,,1
265,13,0,,0,,0,,0,,1
265,14,0,,0,,0,,0,,1
265,15,0,,0,,0,,0,,1
265,16,0,,0,,0,,1,önlisans,1
265,8,0,,0,,0,,0,,1
265,11,0,,0,,0,,0,,1
265,12,0,,0,,0,,0,,1
266,1,0,,1,i̇ngilizce,0,,1,lisans,1
266,2,0,,1,i̇ngilizce,0,,1,lisans,1
266,3,2,"office, ms",1,i̇ngilizce,0,,0,,1
266,4,2,"çözme, problem",1,i̇ngilizce,0,,1,lisans,1
266,5,0,,1,i̇ngilizce,0,,0,,1
266,6,0,,0,,0,,1,lisans,1
266,7,0,,0,,0,,1,lisans,1
266,12,0,,0,,0,,1,lisans,1
266,13,0,,0,,0,,0,,1
266,14,0,,0,,0,,1,lisans,1
266,15,0,,0,,0,,1,lisans,1
266,16,0,,0,,0,,0,,1
266,8,0,,0,,0,,1,lisans,1
266,11,0,,1,i̇ngilizce,0,,1,lisans,1
266,12,0,,1,i̇ngilizce,0,,1,lisans,1
267,1,0,,0,,1,i̇stanbul,0,,1
267,2,0,,0,,1,i̇stanbul,0,,1
267,3,3,"office, iletişim, ms",0,,1,i̇stanbul,0,,1
267,4,0,,0,,1,i̇stanbul,0,,1
267,5,0,,0,,0,,0,,1
267,6,1,iletişim,0,,0,,0,,1
267,7,0,,0,,0,,0,,1
267,12,0,,0,,0,,0,,1
267,13,0,,0,,1,i̇stanbul,0,,1
267,14,0,,0,,1,i̇stanbul,0,,1
267,15,0,,0,,1,i̇stanbul,0,,1
267,16,0,,0,,1,i̇stanbul,1,önlisans,1
267,8,0,,0,,0,,0,,1
267,11,0,,0,,0,,0,,1
267,12,0,,0,,1,i̇stanbul,0,,1
268,1,0,,0,,0,,1,lisans,1
268,2,0,,0,,0,,1,lisans,1
268,3,2,"office, ms",0,,0,,0,,1
268,4,0,,0,,0,,1,lisans,1
268,5,0,,0,,0,,0,,1
268,6,0,,0,,0,,1,lisans,1
268,7,0,,0,,0,,1,lisans,1
268,12,0,,0,,0,,1,lisans,1
268,13,0,,0,,0,,0,,1
268,14,0,,0,,0,,1,lisans,1
268,15,0,,0,,0,,1,lisans,1
268,16,0,,0,,0,,0,,1
268,8,0,,0,,0,,1,lisans,1
268,11,0,,0,,0,,1,lisans,1
268,12,0,,0,,0,,1,lisans,1
269,1,0,,1,i̇ngilizce,0,,1,lisans,1
269,2,0,,1,i̇ngilizce,0,,1,lisans,1
269,3,1,office,1,i̇ngilizce,0,,0,,1
269,4,0,,1,i̇ngilizce,0,,1,lisans,1
269,5,0,,1,i̇ngilizce,0,,0,,1
269,6,0,,0,,0,,1,lisans,1
269,7,1,analiz,0,,0,,1,lisans,1
269,12,0,,0,,0,,1,lisans,1
269,13,0,,0,,0,,0,,1
269,14,0,,0,,0,,1,lisans,1
269,15,0,,0,,0,,1,lisans,1
269,16,0,,0,,0,,0,,1
269,8,0,,0,,0,,1,lisans,1
269,11,0,,1,i̇ngilizce,0,,1,lisans,1
269,12,0,,1,i̇ngilizce,0,,1,lisans,1
270,1,0,,0,,1,i̇stanbul,0,,1
270,2,0,,0,,1,i̇stanbul,0,,1
270,3,0,,0,,1,i̇stanbul,0,,1
270,4,0,,0,,1,i̇stanbul,0,,1
270,5,0,,0,,0,,1,lisansüstü,1
270,6,0,,0,,0,,0,,1
270,7,0,,0,,0,,0,,1
270,12,0,,0,,0,,0,,1
270,13,0,,0,,1,i̇stanbul,1,lisansüstü,1
270,14,0,,0,,1,i̇stanbul,0,,1
270,15,0,,0,,1,i̇stanbul,0,,1
270,16,0,,0,,1,i̇stanbul,0,,1
270,8,0,,0,,0,,0,,1
270,11,0,,0,,0,,0,,1
270,12,0,,0,,1,i̇stanbul,0,,1
271,1,0,,1,i̇ngilizce,1,i̇stanbul,0,,1
271,2,0,,1,i̇ngilizce,1,i̇stanbul,0,,1
271,3,2,"office, ms",1,i̇ngilizce,1,i̇stanbul,1,lise,1
271,4,0,,1,i̇ngilizce,1,i̇stanbul,0,,0
271,5,1,c,1,i̇ngilizce,0,,0,,0
271,6,2,"ilişkileri, i̇nsan",0,,0,,0,,1
271,7,0,,0,,0,,0,,1
271,12,0,,0,,0,,0,,1
271,13,0,,0,,1,i̇stanbul,0,,1
271,14,0,,0,,1,i̇stanbul,0,,1
271,15,0,,0,,1,i̇stanbul,0,,0
271,16,0,,0,,1,i̇stanbul,0,,0
271,8,0,,0,,0,,0,,1
271,11,0,,1,i̇ngilizce,0,,0,,0
271,12,0,,1,i̇ngilizce,1,i̇stanbul,0,,0
272,1,0,,0,,0,,1,lisans,1
272,2,0,,0,,0,,1,lisans,1
272,3,0,,0,,0,,0,,1
272,4,0,,0,,0,,1,lisans,1
272,5,0,,0,,0,,0,,1
272,6,0,,0,,0,,1,lisans,1
272,7,0,,0,,0,,1,lisans,1
272,12,0,,0,,0,,1,lisans,1
272,13,0,,0,,0,,0,,1
272,14,0,,0,,0,,1,lisans,1
272,15,0,,0,,0,,1,lisans,1
272,16,0,,0,,0,,0,,1
272,8,0,,0,,0,,1,lisans,1
272,11,0,,0,,0,,1,lisans,1
272,12,0,,0,,0,,1,lisans,1
273,1,0,,0,,0,,0,,1
273,2,0,,0,,0,,0,,1
273,3,0,,0,,0,,0,,1
273,4,0,,0,,0,,0,,1
273,5,0,,0,,0,,0,,1
273,6,0,,0,,0,,0,,1
273,7,0,,0,,0,,0,,1
273,12,0,,0,,0,,0,,1
273,13,0,,0,,0,,0,,1
273,14,0,,0,,0,,0,,1
273,15,0,,0,,0,,0,,1
273,16,0,,0,,0,,1,önlisans,1
273,8,0,,0,,0,,0,,1
273,11,0,,0,,0,,0,,1
273,12,0,,0,,0,,0,,1
274,1,0,,0,,0,,1,lisans,1
274,2,1,iş,0,,0,,1,lisans,1
274,3,3,"office, iletişim, ms",0,,0,,0,,1
274,4,0,,0,,0,,1,lisans,1
274,5,0,,0,,0,,0,,1
274,6,1,iletişim,0,,0,,1,lisans,1
274,7,1,bilgisi,0,,0,,1,lisans,1
274,12,0,,0,,0,,1,lisans,1
274,13,0,,0,,0,,0,,1
274,14,0,,0,,0,,1,lisans,1
274,15,0,,0,,0,,1,lisans,1
274,16,0,,0,,0,,0,,1
274,8,0,,0,,0,,1,lisans,1
274,11,0,,0,,0,,1,lisans,1
274,12,0,,0,,0,,1,lisans,1
275,1,0,,0,,1,i̇stanbul,1,lisans,1
275,2,0,,0,,1,i̇stanbul,1,lisans,1
275,3,0,,0,,1,i̇stanbul,0,,1
275,4,0,,0,,1,i̇stanbul,1,lisans,1
275,5,0,,0,,0,,0,,1
275,6,0,,0,,0,,1,lisans,1
275,7,0,,0,,0,,1,lisans,1
275,12,0,,0,,0,,1,lisans,1
275,13,0,,0,,1,i̇stanbul,0,,1
275,14,0,,0,,1,i̇stanbul,1,lisans,1
275,15,0,,0,,1,i̇stanbul,1,lisans,1
275,16,0,,0,,1,i̇stanbul,0,,1
275,8,0,,0,,0,,1,lisans,1
275,11,0,,0,,0,,1,lisans,1
275,12,0,,0,,1,i̇stanbul,1,lisans,1
276,1,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,0
276,2,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
276,3,0,,1,i̇ngilizce,1,i̇stanbul,0,,1
276,4,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,0
276,5,0,,1,i̇ngilizce,0,,1,lisansüstü,0
276,6,0,,0,,0,,1,lisans,1
276,7,1,bilgisi,0,,0,,1,lisans,1
276,12,0,,0,,0,,1,lisans,0
276,13,0,,0,,1,i̇stanbul,1,lisansüstü,1
276,14,0,,0,,1,i̇stanbul,1,lisans,0
276,15,0,,0,,1,i̇stanbul,1,lisans,0
276,16,0,,0,,1,i̇stanbul,0,,0
276,8,0,,0,,0,,1,lisans,1
276,11,0,,1,i̇ngilizce,0,,1,lisans,0
276,12,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,0
277,1,0,,0,,0,,1,lisans,1
277,2,1,iş,0,,0,,1,lisans,1
277,3,3,"office, iletişim, ms",0,,0,,0,,1
277,4,0,,0,,0,,1,lisans,1
277,5,0,,0,,0,,0,,1
277,6,1,iletişim,0,,0,,1,lisans,1
277,7,1,analiz,0,,0,,1,lisans,1
277,12,0,,0,,0,,1,lisans,1
277,13,0,,0,,0,,0,,1
277,14,0,,0,,0,,1,lisans,1
277,15,0,,0,,0,,1,lisans,1
277,16,0,,0,,0,,0,,1
277,8,0,,0,,0,,1,lisans,1
277,11,0,,0,,0,,1,lisans,1
277,12,0,,0,,0,,1,lisans,1
278,1,0,,0,,0,,1,lisans,1
278,2,0,,0,,0,,1,lisans,1
278,3,0,,0,,0,,0,,1
278,4,0,,0,,0,,1,lisans,1
278,5,0,,0,,0,,0,,1
278,6,0,,0,,0,,1,lisans,1
278,7,0,,0,,0,,1,lisans,1
278,12,0,,0,,0,,1,lisans,1
278,13,0,,0,,0,,0,,1
278,14,0,,0,,0,,1,lisans,1
278,15,0,,0,,0,,1,lisans,1
278,16,0,,0,,0,,0,,1
278,8,0,,0,,0,,1,lisans,1
278,11,0,,0,,0,,1,lisans,1
278,12,0,,0,,0,,1,lisans,1
279,1,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
279,2,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
279,3,0,,1,i̇ngilizce,1,i̇stanbul,0,,1
279,4,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
279,5,0,,1,i̇ngilizce,0,,0,,1
279,6,0,,0,,0,,1,lisans,1
279,7,0,,0,,0,,1,lisans,1
279,12,0,,0,,0,,1,lisans,1
279,13,0,,0,,1,i̇stanbul,0,,1
279,14,0,,0,,1,i̇stanbul,1,lisans,1
279,15,0,,0,,1,i̇stanbul,1,lisans,1
279,16,0,,0,,1,i̇stanbul,0,,1
279,8,0,,0,,0,,1,lisans,1
279,11,0,,1,i̇ngilizce,0,,1,lisans,1
279,12,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
280,1,0,,1,i̇ngilizce,0,,1,lisans,1
280,2,0,,1,i̇ngilizce,0,,1,lisans,1
280,3,2,"office, ms",1,i̇ngilizce,0,,0,,1
280,4,0,,1,i̇ngilizce,0,,1,lisans,1
280,5,0,,1,i̇ngilizce,0,,0,,1
280,6,0,,0,,0,,1,lisans,1
280,7,0,,0,,0,,1,lisans,1
280,12,0,,0,,0,,1,lisans,1
280,13,0,,0,,0,,0,,1
280,14,0,,0,,0,,1,lisans,1
280,15,0,,0,,0,,1,lisans,1
280,16,0,,0,,0,,0,,1
280,8,0,,0,,0,,1,lisans,1
280,11,0,,1,i̇ngilizce,0,,1,lisans,1
280,12,0,,1,i̇ngilizce,0,,1,lisans,1
281,1,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
281,2,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,0
281,3,1,iletişim,1,i̇ngilizce,1,i̇stanbul,0,,0
281,4,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
281,5,0,,1,i̇ngilizce,0,,0,,0
281,6,1,iletişim,0,,0,,1,lisans,0
281,7,0,,0,,0,,1,lisans,0
281,12,0,,0,,0,,1,lisans,1
281,13,0,,0,,1,i̇stanbul,0,,0
281,14,0,,0,,1,i̇stanbul,1,lisans,1
281,15,0,,0,,1,i̇stanbul,1,lisans,0
281,16,0,,0,,1,i̇stanbul,0,,0
281,8,0,,0,,0,,1,lisans,0
281,11,0,,1,i̇ngilizce,0,,1,lisans,1
281,12,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,0
282,1,0,,0,,1,i̇stanbul,1,lisans,1
282,2,0,,0,,1,i̇stanbul,1,lisans,1
282,3,0,,0,,1,i̇stanbul,0,,1
282,4,2,"çözme, problem",0,,1,i̇stanbul,1,lisans,1
282,5,0,,0,,0,,0,,1
282,6,0,,0,,0,,1,lisans,1
282,7,0,,0,,0,,1,lisans,1
282,12,0,,0,,0,,1,lisans,1
282,13,0,,0,,1,i̇stanbul,0,,1
282,14,0,,0,,1,i̇stanbul,1,lisans,1
282,15,0,,0,,1,i̇stanbul,1,lisans,1
282,16,0,,0,,1,i̇stanbul,0,,1
282,8,0,,0,,0,,1,lisans,1
282,11,0,,0,,0,,1,lisans,1
282,12,0,,0,,1,i̇stanbul,1,lisans,1
283,1,0,,0,,0,,0,,1
283,2,0,,0,,0,,0,,1
283,3,2,"office, ms",0,,0,,1,lise,1
283,4,0,,0,,0,,0,,1
283,5,0,,0,,0,,0,,1
283,6,0,,0,,0,,0,,1
283,7,0,,0,,0,,0,,1
283,12,0,,0,,0,,0,,1
283,13,0,,0,,0,,0,,1
283,14,0,,0,,0,,0,,1
283,15,0,,0,,0,,0,,1
283,16,0,,0,,0,,0,,1
283,8,0,,0,,0,,0,,1
283,11,0,,0,,0,,0,,1
283,12,0,,0,,0,,0,,1
284,1,0,,0,,0,,0,,1
284,2,0,,0,,0,,0,,1
284,3,1,iletişim,0,,0,,0,,1
284,4,2,"çözme, problem",0,,0,,0,,1
284,5,0,,0,,0,,0,,1
284,6,1,iletişim,0,,0,,0,,1
284,7,0,,0,,0,,0,,1
284,12,0,,0,,0,,0,,1
284,13,0,,0,,0,,0,,1
284,14,0,,0,,0,,0,,1
284,15,0,,0,,0,,0,,1
284,16,0,,0,,0,,1,önlisans,1
284,8,0,,0,,0,,0,,1
284,11,0,,0,,0,,0,,1
284,12,0,,0,,0,,0,,1
285,1,0,,0,,0,,1,lisans,1
285,2,1,iş,0,,0,,1,lisans,1
285,3,3,"office, iletişim, ms",0,,0,,0,,1
285,4,0,,0,,0,,1,lisans,1
285,5,0,,0,,0,,0,,1
285,6,1,iletişim,0,,0,,1,lisans,1
285,7,1,bilgisi,0,,0,,1,lisans,1
285,12,0,,0,,0,,1,lisans,1
285,13,0,,0,,0,,0,,1
285,14,0,,0,,0,,1,lisans,1
285,15,0,,0,,0,,1,lisans,1
285,16,0,,0,,0,,0,,1
285,8,0,,0,,0,,1,lisans,1
285,11,0,,0,,0,,1,lisans,1
285,12,0,,0,,0,,1,lisans,1
286,1,0,,0,,0,,1,lisans,1
286,2,1,iş,0,,0,,1,lisans,1
286,3,0,,0,,0,,0,,1
286,4,2,"çözme, problem",0,,0,,1,lisans,1
286,5,0,,0,,0,,0,,1
286,6,1,ilişkileri,0,,0,,1,lisans,1
286,7,0,,0,,0,,1,lisans,1
286,12,0,,0,,0,,1,lisans,1
286,13,0,,0,,0,,0,,1
286,14,0,,0,,0,,1,lisans,1
286,15,0,,0,,0,,1,lisans,1
286,16,0,,0,,0,,0,,1
286,8,0,,0,,0,,1,lisans,1
286,11,0,,0,,0,,1,lisans,1
286,12,0,,0,,0,,1,lisans,1
287,1,0,,0,,0,,0,,1
287,2,1,iş,0,,0,,0,,1
287,3,0,,0,,0,,1,lise,1
287,4,0,,0,,0,,0,,1
287,5,0,,0,,0,,0,,1
287,6,1,ilişkileri,0,,0,,0,,1
287,7,0,,0,,0,,0,,1
287,12,0,,0,,0,,0,,1
287,13,0,,0,,0,,0,,1
287,14,0,,0,,0,,0,,1
287,15,0,,0,,0,,0,,1
287,16,0,,0,,0,,0,,1
287,8,0,,0,,0,,0,,1
287,11,0,,0,,0,,0,,1
287,12,0,,0,,0,,0,,1
288,1,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
288,2,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
288,3,2,"office, ms",1,i̇ngilizce,1,i̇stanbul,0,,1
288,4,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
288,5,0,,1,i̇ngilizce,0,,0,,1
288,6,0,,0,,0,,1,lisans,1
288,7,1,bilgisi,0,,0,,1,lisans,1
288,12,0,,0,,0,,1,lisans,1
288,13,0,,0,,1,i̇stanbul,0,,1
288,14,0,,0,,1,i̇stanbul,1,lisans,1
288,15,0,,0,,1,i̇stanbul,1,lisans,1
288,16,0,,0,,1,i̇stanbul,0,,1
288,8,0,,0,,0,,1,lisans,1
288,11,0,,1,i̇ngilizce,0,,1,lisans,1
288,12,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
289,1,0,,0,,0,,0,,1
289,2,0,,0,,0,,0,,1
289,3,0,,0,,0,,0,,1
289,4,0,,0,,0,,0,,1
289,5,0,,0,,0,,0,,1
289,6,0,,0,,0,,0,,1
289,7,0,,0,,0,,0,,1
289,12,0,,0,,0,,0,,1
289,13,0,,0,,0,,0,,1
289,14,0,,0,,0,,0,,1
289,15,0,,0,,0,,0,,1
289,16,0,,0,,0,,0,,1
289,8,0,,0,,0,,0,,1
289,11,0,,0,,0,,0,,1
289,12,0,,0,,0,,0,,1
290,1,0,,0,,1,i̇stanbul,1,lisans,1
290,2,0,,0,,1,i̇stanbul,1,lisans,0
290,3,0,,0,,1,i̇stanbul,0,,0
290,4,0,,0,,1,i̇stanbul,1,lisans,1
290,5,0,,0,,0,,0,,0
290,6,0,,0,,0,,1,lisans,0
290,7,0,,0,,0,,1,lisans,0
290,12,0,,0,,0,,1,lisans,1
290,13,0,,0,,1,i̇stanbul,0,,0
290,14,0,,0,,1,i̇stanbul,1,lisans,1
290,15,0,,0,,1,i̇stanbul,1,lisans,1
290,16,0,,0,,1,i̇stanbul,0,,1
290,8,0,,0,,0,,1,lisans,0
290,11,0,,0,,0,,1,lisans,1
290,12,0,,0,,1,i̇stanbul,1,lisans,0
291,1,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,0
291,2,1,iş,1,i̇ngilizce,1,i̇stanbul,1,lisans,0
291,3,2,"office, iletişim",1,i̇ngilizce,1,i̇stanbul,0,,0
291,4,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
291,5,0,,1,i̇ngilizce,0,,1,lisansüstü,0
291,6,1,iletişim,0,,0,,1,lisans,0
291,7,0,,0,,0,,1,lisans,0
291,12,0,,0,,0,,1,lisans,0
291,13,0,,0,,1,i̇stanbul,1,lisansüstü,0
291,14,0,,0,,1,i̇stanbul,1,lisans,0
291,15,0,,0,,1,i̇stanbul,1,lisans,1
291,16,0,,0,,1,i̇stanbul,0,,1
291,8,0,,0,,0,,1,lisans,0
291,11,0,,1,i̇ngilizce,0,,1,lisans,1
291,12,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
292,1,0,,0,,0,,1,lisans,1
292,2,0,,0,,0,,1,lisans,1
292,3,0,,0,,0,,0,,0
292,4,0,,0,,0,,1,lisans,1
292,5,0,,0,,0,,0,,0
292,6,0,,0,,0,,1,lisans,1
292,7,0,,0,,0,,1,lisans,1
292,12,0,,0,,0,,1,lisans,1
292,13,0,,0,,0,,0,,1
292,14,0,,0,,0,,1,lisans,1
292,15,0,,0,,0,,1,lisans,1
292,16,0,,0,,0,,0,,1
292,8,0,,0,,0,,1,lisans,1
292,11,0,,0,,0,,1,lisans,1
292,12,0,,0,,0,,1,lisans,0
293,1,0,,1,i̇ngilizce,0,,1,lisans,0
293,2,1,iş,1,i̇ngilizce,0,,1,lisans,0
293,3,1,iletişim,1,i̇ngilizce,0,,0,,0
293,4,0,,1,i̇ngilizce,0,,1,lisans,1
293,5,0,,2,"almanca, i̇ngilizce",0,,1,lisansüstü,0
293,6,1,iletişim,1,almanca,0,,1,lisans,0
293,7,1,analiz,1,almanca,0,,1,lisans,0
293,12,0,,1,almanca,0,,1,lisans,0
293,13,0,,1,almanca,0,,1,lisansüstü,0
293,14,0,,1,almanca,0,,1,lisans,0
293,15,0,,1,almanca,0,,1,lisans,1
293,16,0,,1,almanca,0,,0,,1
293,8,0,,0,,0,,1,lisans,0
293,11,0,,1,i̇ngilizce,0,,1,lisans,1
293,12,0,,2,"i̇ngilizce, almanca",0,,1,lisans,0
294,1,0,,0,,1,i̇stanbul,1,lisans,1
294,2,1,iş,0,,1,i̇stanbul,1,lisans,1
294,3,0,,0,,1,i̇stanbul,0,,1
294,4,0,,0,,1,i̇stanbul,1,lisans,1
294,5,0,,0,,0,,0,,1
294,6,2,"ilişkileri, i̇nsan",0,,0,,1,lisans,1
294,7,0,,0,,0,,1,lisans,1
294,12,0,,0,,0,,1,lisans,1
294,13,0,,0,,1,i̇stanbul,0,,1
294,14,1,erp,0,,1,i̇stanbul,1,lisans,1
294,15,0,,0,,1,i̇stanbul,1,lisans,1
294,16,1,erp,0,,1,i̇stanbul,0,,1
294,8,0,,0,,0,,1,lisans,1
294,11,0,,0,,0,,1,lisans,1
294,12,0,,0,,1,i̇stanbul,1,lisans,1
295,1,0,,1,i̇ngilizce,0,,1,lisans,1
295,2,1,iş,1,i̇ngilizce,0,,1,lisans,1
295,3,1,office,1,i̇ngilizce,0,,0,,1
295,4,4,"geliştirme, yazılım, bilgisayar, çözme",1,i̇ngilizce,0,,1,lisans,1
295,5,0,,1,i̇ngilizce,0,,0,,1
295,6,0,,0,,0,,1,lisans,1
295,7,3,"bilgisi, analiz, hidrolik",0,,0,,1,lisans,1
295,12,0,,0,,0,,1,lisans,1
295,13,0,,0,,0,,0,,1
295,14,0,,0,,0,,1,lisans,1
295,15,0,,0,,0,,1,lisans,1
295,16,0,,0,,0,,0,,1
295,8,0,,0,,0,,1,lisans,1
295,11,0,,1,i̇ngilizce,0,,1,lisans,1
295,12,0,,1,i̇ngilizce,0,,1,lisans,1
296,1,0,,1,i̇ngilizce,0,,1,lisans,1
296,2,0,,1,i̇ngilizce,0,,1,lisans,1
296,3,2,"office, ms",1,i̇ngilizce,0,,0,,1
296,4,0,,1,i̇ngilizce,0,,1,lisans,1
296,5,0,,1,i̇ngilizce,0,,0,,1
296,6,0,,0,,0,,1,lisans,1
296,7,2,"hidrolik, bilgisi",0,,0,,1,lisans,1
296,12,0,,0,,0,,1,lisans,1
296,13,0,,0,,0,,0,,1
296,14,0,,0,,0,,1,lisans,1
296,15,0,,0,,0,,1,lisans,1
296,16,0,,0,,0,,0,,1
296,8,0,,0,,0,,1,lisans,1
296,11,0,,1,i̇ngilizce,0,,1,lisans,1
296,12,0,,1,i̇ngilizce,0,,1,lisans,1
297,1,0,,0,,0,,1,lisans,1
297,2,1,kalite,0,,0,,1,lisans,1
297,3,0,,0,,0,,0,,1
297,4,1,geliştirme,0,,0,,1,lisans,1
297,5,0,,0,,0,,0,,1
297,6,0,,0,,0,,1,lisans,1
297,7,0,,0,,0,,1,lisans,1
297,12,0,,0,,0,,1,lisans,1
297,13,0,,0,,0,,0,,1
297,14,1,erp,0,,0,,1,lisans,1
297,15,0,,0,,0,,1,lisans,1
297,16,1,erp,0,,0,,0,,1
297,8,0,,0,,0,,1,lisans,1
297,11,0,,0,,0,,1,lisans,1
297,12,0,,0,,0,,1,lisans,1
298,1,0,,0,,1,i̇stanbul,0,,1
298,2,0,,0,,1,i̇stanbul,0,,1
298,3,0,,0,,1,i̇stanbul,1,lise,1
298,4,0,,0,,1,i̇stanbul,0,,1
298,5,0,,0,,0,,0,,1
298,6,0,,0,,0,,0,,1
298,7,0,,0,,0,,0,,1
298,12,0,,0,,0,,0,,1
298,13,0,,0,,1,i̇stanbul,0,,1
298,14,0,,0,,1,i̇stanbul,0,,1
298,15,0,,0,,1,i̇stanbul,0,,1
298,16,0,,0,,1,i̇stanbul,0,,1
298,8,0,,0,,0,,0,,1
298,11,0,,0,,0,,0,,1
298,12,0,,0,,1,i̇stanbul,0,,1
299,1,0,,0,,0,,0,,1
299,2,0,,0,,0,,0,,1
299,3,0,,0,,0,,1,lise,1
299,4,0,,0,,0,,0,,1
299,5,0,,0,,0,,0,,1
299,6,0,,0,,0,,0,,1
299,7,0,,0,,0,,0,,1
299,12,0,,0,,0,,0,,1
299,13,0,,0,,0,,0,,1
299,14,0,,0,,0,,0,,1
299,15,0,,0,,0,,0,,1
299,16,0,,0,,0,,0,,1
299,8,0,,0,,0,,0,,1
299,11,0,,0,,0,,0,,1
299,12,0,,0,,0,,0,,1
300,1,0,,0,,0,,0,,1
300,2,0,,0,,0,,0,,1
300,3,0,,0,,0,,1,lise,1
300,4,0,,0,,0,,0,,1
300,5,0,,0,,0,,0,,1
300,6,0,,0,,0,,0,,1
300,7,0,,0,,0,,0,,1
300,12,0,,0,,0,,0,,1
300,13,0,,0,,0,,0,,1
300,14,0,,0,,0,,0,,1
300,15,0,,0,,0,,0,,1
300,16,0,,0,,0,,0,,1
300,8,0,,0,,0,,0,,1
300,11,0,,0,,0,,0,,1
300,12,0,,0,,0,,0,,1
301,1,0,,1,i̇ngilizce,0,,1,lisans,1
301,2,1,kalite,1,i̇ngilizce,0,,1,lisans,1
301,3,0,,1,i̇ngilizce,0,,0,,1
301,4,0,,1,i̇ngilizce,0,,1,lisans,0
301,5,0,,2,"almanca, i̇ngilizce",0,,0,,0
301,6,0,,1,almanca,0,,1,lisans,1
301,7,0,,1,almanca,0,,1,lisans,1
301,12,0,,1,almanca,0,,1,lisans,0
301,13,0,,1,almanca,0,,0,,1
